all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,560384,781233,2315,2710,1553,213976


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be quite brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be particularly brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be very brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be rather brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal indeed , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal too , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal nonetheless , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal even , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal however , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal though , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal , even for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal , including for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal , for many huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal , for some huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal , for huge many parts of the country – the west and northwest in particular ."
