all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"


"pos from 形容 to 副词
"
mutation sentence,"Second , the stylistic effects that enjambment permits visually are also an object of current research ( Martínez Fernández , 2010 ) ."

original sentence,"When he started out his poems were about beating drums , and blow , bugle , blow ."
wrong word,blow
mutation sentence,"When really he started out his poems were about beating drums , and blow , bugle , blow ."
mutation sentence,"When he first started out his poems were about beating drums , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were always about beating drums , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about the beating drums , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating war drums , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums together , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums up , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums down , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums loudly , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums out , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums again , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums on , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums around , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums too , and blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums , and then blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums , and they blow , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums , and blow drum , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums , and blow horn , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums , and blow pipe , bugle , blow ."
mutation sentence,"When he started out his poems were about beating drums , and blow , bugle , blow again ."

original sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for membership information , and upcoming events ."
wrong word,contact
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , can contact for membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact here for membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact me for membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact you for membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact Jack for membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact us for membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact only for membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for additional membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for more membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for further membership information , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for membership information online , and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for membership information , events and upcoming events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for membership information , and upcoming local events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for membership information , and upcoming special events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for membership information , and upcoming club events ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for membership information , and upcoming events etc ."
mutation sentence,"Jack Alter Fort Lee Community Center , 1355 Inwood Terrace , tel : 1 201-592-4699 , contact for membership information , and upcoming events nearby ."

original sentence,"Follow the mantra "" show , do n't tell . """
wrong word,show
mutation sentence,"Follow the school mantra "" show , do n't tell . """
mutation sentence,"Follow the Christian mantra "" show , do n't tell . """
mutation sentence,"Follow the mantra "" To show , do n't tell . """
mutation sentence,"Follow the mantra "" Do show , do n't tell . """
mutation sentence,"Follow the mantra "" Just show , do n't tell . """
mutation sentence,"Follow the mantra "" You show , do n't tell . """
mutation sentence,"Follow the mantra "" show off , do n't tell . """
mutation sentence,"Follow the mantra "" show us , do n't tell . """
mutation sentence,"Follow the mantra "" show no , do n't tell . """
