all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"Cara sits in her booster seat in the back of the car , wheezing all the way from home , getting worse and worse , and by the time we pull in the driveway , she ’s got that white look around her mouth ."

original sentence,"Yet when I saw afar out in the sea a black condor descend from the sky to seek rest on a vast reef , I would fain have questioned him , and asked him of those whom I had known when they were alive ."
wrong word,afar
mutation sentence,"Yet when I saw from afar out in the sea a black condor descend from the sky to seek rest on a vast reef , I would fain have questioned him , and asked him of those whom I had known when they were alive ."

original sentence,"In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go past ."
wrong word,past
mutation sentence,"In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go rushing past ."
mutation sentence,"In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go on past ."
mutation sentence,"In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go spinning past ."
mutation sentence,"In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go flying past ."
mutation sentence,"In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go flashing past ."
mutation sentence,"In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go sailing past ."

original sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up to hit back , that they 'd read it as an act of defiance and hurt him even more ."
wrong word,back
mutation sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up to hit his back , that they 'd read it as an act of defiance and hurt him even more ."

original sentence,I ’ll call it herein ( as everyone mostly does ) simply The Chemical Wedding .
wrong word,herein
mutation sentence,I ’ll call it the herein ( as everyone mostly does ) simply The Chemical Wedding .

original sentence,"However , of course this is proof in just one species ."
wrong word,course
mutation sentence,"However , of course this alone is proof in just one species ."

original sentence,"Some are within 5 – 10 minutes walking distance from the nearest parking lot , some require at least 3 – 4 hours of hiking ( those are , of course less frequented by other tourists and you might find yourself alone at a spectacular waterfall in the middle of nowhere - an amazing experience ! ) ."
wrong word,course
mutation sentence,"Some are within 5 – 10 minutes walking distance from the nearest parking lot , some require at least 3 – 4 hours of hiking ( unless those are , of course less frequented by other tourists and you might find yourself alone at a spectacular waterfall in the middle of nowhere - an amazing experience ! ) ."
mutation sentence,"Some are within 5 – 10 minutes walking distance from the nearest parking lot , some require at least 3 – 4 hours of hiking ( those are , were of course less frequented by other tourists and you might find yourself alone at a spectacular waterfall in the middle of nowhere - an amazing experience ! ) ."
mutation sentence,"Some are within 5 – 10 minutes walking distance from the nearest parking lot , some require at least 3 – 4 hours of hiking ( those are , of a course less frequented by other tourists and you might find yourself alone at a spectacular waterfall in the middle of nowhere - an amazing experience ! ) ."
