all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"Portrait shot there of Dennis Hopper , famous for his role in the 1969 film Easy Rider , amongst the Warhol Polaroids donated to USI by the Andy Warhol Foundation for the Visual Arts ."

original sentence,"Experience Moriori culture , experience Rekohu ."
wrong word,experience
mutation sentence,"Experience Moriori culture , then experience Rekohu ."

original sentence,"The cars "" will "" be warranted and safe , but they wo n't be exceptionally "" flash "" ."
wrong word,flash
mutation sentence,"The cars "" will "" be warranted and safe , but they wo n't be exceptionally "" flash "" them ."

original sentence,"It 's a completed term , but it is supposed to come from ' Flap ! '"
wrong word,Flap
mutation sentence,"It 's a completed term , but it is supposed to come from ' Flap it ! '"



"pos from 名词 to 其他
"


"pos from 数字 to 形容
"
original sentence,"By compiling data from published literature we found that in thirty-one languages around the world , the interjection for other-initiated repair appears to be strongly similar ( Figure 1 ) ."
wrong word,thirty-one
mutation sentence,"By compiling data from published literature we found that in some thirty-one languages around the world , the interjection for other-initiated repair appears to be strongly similar ( Figure 1 ) ."
mutation sentence,"By compiling data from published literature we found that in the thirty-one languages around the world , the interjection for other-initiated repair appears to be strongly similar ( Figure 1 ) ."



"pos from 数字 to 介词
"


"pos from 数字 to 副词
"


"pos from 数字 to 助词
"


"pos from 数字 to 并列连词
"


"pos from 数字 to 定冠
"


"pos from 数字 to 感叹
"


"pos from 数字 to 名词
"
original sentence,"Mathematically this law is now written : ½ ρ u 2 + P = constant where P is pressure , ρ is the density of the fluid and u is its velocity ."
wrong word,½
mutation sentence,"Mathematically this law is now written : 2 ½ ρ u 2 + P = constant where P is pressure , ρ is the density of the fluid and u is its velocity ."

original sentence,"She died on November 23 , 1896 , at the age of twenty-four ."
wrong word,twenty-four
mutation sentence,"She died on November 23 , 1896 , at the age of twenty twenty-four ."
mutation sentence,"She died on November 23 , 1896 , at the age of thirty twenty-four ."
mutation sentence,"She died on November 23 , 1896 , at the age of forty twenty-four ."
mutation sentence,"She died on November 23 , 1896 , at the age of fifty twenty-four ."
mutation sentence,"She died on November 23 , 1896 , at the age of seventy twenty-four ."
mutation sentence,"She died on November 23 , 1896 , at the age of sixty twenty-four ."
mutation sentence,"She died on November 23 , 1896 , at the age of eighty twenty-four ."

original sentence,I do n't know if you 'd like to see one .
wrong word,one
mutation sentence,I do n't know if you 'd like to see this one .
mutation sentence,I do n't know if you 'd like to see that one .
mutation sentence,I do n't know if you 'd like to see another one .

original sentence,"Could I have a sample , not necessarily one that 's filled out , but just one that you --"
wrong word,one
mutation sentence,"Could I have a sample , not necessarily one that 's filled out , but just the one that you --"
mutation sentence,"Could I have a sample , not necessarily one that 's filled out , but just a one that you --"
mutation sentence,"Could I have a sample , not necessarily one that 's filled out , but just that one that you --"
mutation sentence,"Could I have a sample , not necessarily one that 's filled out , but just some one that you --"
mutation sentence,"Could I have a sample , not necessarily one that 's filled out , but just this one that you --"

original sentence,He 'll make you fill one out .
wrong word,one
mutation sentence,He 'll make you fill that one out .
mutation sentence,He 'll make you fill this one out .
mutation sentence,He 'll make you fill each one out .

original sentence,"Cleveland is a culturally diverse city on the shores of Lake Erie , one of the Great Lakes , in Cuyahoga County , Ohio , USA ."
wrong word,one
mutation sentence,"Cleveland is a culturally diverse city on the shores of Lake Erie , another one of the Great Lakes , in Cuyahoga County , Ohio , USA ."

original sentence,Doing this too often can quickly turn an otherwise flirtatious conversation into one in which you appear needy and self-loathing .
wrong word,one
mutation sentence,Doing this too often can quickly turn an otherwise flirtatious conversation into a one in which you appear needy and self-loathing .
mutation sentence,Doing this too often can quickly turn an otherwise flirtatious conversation into another one in which you appear needy and self-loathing .
mutation sentence,Doing this too often can quickly turn an otherwise flirtatious conversation into the one in which you appear needy and self-loathing .
mutation sentence,Doing this too often can quickly turn an otherwise flirtatious conversation into serious one in which you appear needy and self-loathing .
mutation sentence,Doing this too often can quickly turn an otherwise flirtatious conversation into awkward one in which you appear needy and self-loathing .
