all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,154452,518199,1706,12426,1849,529256


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
original sentence,It 's helpful to know a quite a bit about bull fighting .
wrong word,quite 7
mutation sentence,It 's helpful to know a quite over a bit about bull fighting .

original sentence,They squeezed me in and had me back up and running in no time .
wrong word,no 13
mutation sentence,They squeezed me in and had me back up and running in no much time .

original sentence,"My hair has never felt this healthy , either ."
wrong word,this 6
mutation sentence,"My hair has never felt nearly this healthy , either ."
mutation sentence,"My hair has never felt this damn healthy , either ."
mutation sentence,"My hair has never felt this damned healthy , either ."
mutation sentence,"My hair has never felt this goddamn healthy , either ."
mutation sentence,"My hair has never felt this healthy before , either ."

original sentence,"Once I returned to pick up my car , you can believe I spent quite a bit MORE time standing around waiting ."
wrong word,quite 15
mutation sentence,"Once I returned to pick up my car , you can believe I spent quite than a bit MORE time standing around waiting ."



"pos from 定冠 to 助词
"


"pos from 定冠 to 并列连词
"
original sentence,She is and excellent doctor to have on one 's team .
wrong word,and 3
mutation sentence,She definitely is and excellent doctor to have on one 's team .
mutation sentence,She is and most excellent doctor to have on one 's team .
mutation sentence,She is and excellent enough doctor to have on one 's team .
mutation sentence,She is and excellent medical doctor to have on one 's team .
mutation sentence,She is and excellent qualified doctor to have on one 's team .



"pos from 定冠 to 定冠
"


"pos from 定冠 to 感叹
"
original sentence,"No hurry , I was just wondering ."
wrong word,No 1
mutation sentence,"No big hurry , I was just wondering ."
mutation sentence,"No hurry , really I was just wondering ."
mutation sentence,"No hurry , I really was just wondering ."
mutation sentence,"No hurry , I just was just wondering ."
mutation sentence,"No hurry , I actually was just wondering ."
mutation sentence,"No hurry , I was really just wondering ."
mutation sentence,"No hurry , I was actually just wondering ."
mutation sentence,"No hurry , I was probably just wondering ."
mutation sentence,"No hurry , I was just really wondering ."
mutation sentence,"No hurry , I was just wondering again ."
mutation sentence,"No hurry , I was just wondering maybe ."

original sentence,"No worries , i did n't try ."
wrong word,No 1
mutation sentence,"No fucking worries , i did n't try ."



"pos from 定冠 to 名词
"


"pos from 定冠 to 数字
"


"pos from 定冠 to 功能
"


"pos from 定冠 to 代词
"


"pos from 定冠 to 特指名词
"
original sentence,The cost was certainly reasonable and I will continue my patronage of The Laundry Tub in the future .
wrong word,The 13
mutation sentence,The cost was certainly reasonable and I will continue my patronage of At The Laundry Tub in the future .



"pos from 定冠 to 标点
"


"pos from 定冠 to 从句连词
"


"pos from 定冠 to 符号
"


"pos from 定冠 to 动词
"


"pos from 定冠 to 其他
"
original sentence,I am very interested in energy - finance and think that your idea is a very good .
wrong word,a 15
mutation sentence,I am very interested in energy - finance and think that your idea is very a very good .



"pos from 感叹 to 形容
"
original sentence,"Just another big Iraq whoopsie daisy , huh ?"
wrong word,huh 8
mutation sentence,"Just yet another big Iraq whoopsie daisy , huh ?"



"pos from 感叹 to 介词
"
original sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your life ."
wrong word,like 15
mutation sentence,"And , a relationship you begin now will last a very long time - like now , for the rest of your life ."



"pos from 感叹 to 副词
"
original sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your life ."
wrong word,like 15
mutation sentence,"And therefore , a relationship you begin now will last a very long time - like , for the rest of your life ."
mutation sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your own life ."
