all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,570546,795696,6663,5883,2674,224904


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"They also made one other change , they are taking away out the "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking up out the "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out all the "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out only the "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the old "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the new "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the original "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the entire "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the current "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the whole "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the previous "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the former "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the existing "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking out the "" not subject to recall "" language at the bottom of page 2 under item # 1 ."

original sentence,"Marcelo L. Meira Sr IT Developer Enron Networks - Houston , TX ( 713 ) 345-3436"
wrong word,Sr
mutation sentence,"Marcelo L. Meira Sr IT Developer Enron Global Networks - Houston , TX ( 713 ) 345-3436"
mutation sentence,"Marcelo L. Meira Sr IT Developer Enron Computer Networks - Houston , TX ( 713 ) 345-3436"
mutation sentence,"Marcelo L. Meira Sr IT Developer Enron International Networks - Houston , TX ( 713 ) 345-3436"
mutation sentence,"Marcelo L. Meira Sr IT Developer Enron Global Networks - Houston , TX ( 713 ) 345-3436"
mutation sentence,"Marcelo L. Meira Sr IT Developer Enron Computer Networks - Houston , TX ( 713 ) 345-3436"
mutation sentence,"Marcelo L. Meira Sr IT Developer Enron International Networks - Houston , TX ( 713 ) 345-3436"

original sentence,We have already received firm commitments from 3 companies .
wrong word,firm
mutation sentence,We have already received firm financial commitments from 3 companies .
mutation sentence,We have already received firm funding commitments from 3 companies .
mutation sentence,We have already received firm technical commitments from 3 companies .
mutation sentence,We have already received firm investment commitments from 3 companies .
mutation sentence,We have already received firm capital commitments from 3 companies .
mutation sentence,We have already received firm participation commitments from 3 companies .
mutation sentence,We have already received firm business commitments from 3 companies .
mutation sentence,We have already received firm cash commitments from 3 companies .
mutation sentence,We have already received firm support commitments from 3 companies .
mutation sentence,We have already received firm project commitments from 3 companies .

original sentence,"As religious people , clergy and lay leaders , we are mandated by faith to stand for justice in our common civic life ."
wrong word,lay
mutation sentence,"As religious people , clergy and lay community leaders , we are mandated by faith to stand for justice in our common civic life ."
mutation sentence,"As religious people , clergy and lay civic leaders , we are mandated by faith to stand for justice in our common civic life ."
mutation sentence,"As religious people , clergy and lay religious leaders , we are mandated by faith to stand for justice in our common civic life ."
mutation sentence,"As religious people , clergy and lay public leaders , we are mandated by faith to stand for justice in our common civic life ."
